REVIEW_YEAR,EFFECTIVE_DATE,PREMIUM_BEFORE,SUM_ASSURED_BEFORE,CRITICAL_ILLNESS_BEFORE,AGE_AT_REVIEW,OPTIMUM_PREMIUM_5Y,OPTIMUM_PREMIUM_10Y,BRANCH,REVIEW_OUTCOME,ASSIGNED_FLAG,ASTERISKED_ORPHAN,SINGLE,JOINT_LIFE_1ST,DUAL_LIFE,PRIMARY_AGENT_STATUS
20,13/08/2019,134.76,67382.0,Yes,67,169.1,254.92,Fermoy,Lapsed Immediately,N,Y,Y,N,N,Inactive
20,13/08/2019,330.39,70751.0,Yes,75,360.9,461.01,Cork,Option 1 - 5 year increase,N,N,Y,N,N,Active
20,14/08/2019,84.24,101071.0,No,68,219.66,289.75,East Gate,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,23/08/2019,73.88,44324.0,No,68,119.66,196.9,Dublin,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,26/08/2019,358.87,512146.0,Yes,53,416.08,536.21,Cork,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,N,Active
20,26/08/2019,228.01,53194.0,Yes,55,474.01,566.99,Moynalty,Option 1 - 5 year increase,N,N,N,Y,N,Inactive
20,26/08/2019,103.95,101461.0,Yes,44,119.21,152.6,Fermoy,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,09/09/2019,79.14,66150.0,Yes,59,130.99,151.05,Cork,Option 1 - 5 year increase,Y,N,N,N,N,Inactive
20,10/09/2019,134.76,148235.5,Yes,53,333.11,366.49,Dublin,Option 1 - 5 year increase,N,N,N,Y,N,Active
20,20/09/2019,120.61,234517.0,Yes,52,288.45,329.45,Galway,Lapsed Immediately,N,Y,N,N,Y,Inactive
20,16/09/2019,446.7,235935.0,Yes,60,583.98,772.27,East Gate,Option 3a - Reduce Premium and Benefits,N,Y,N,N,Y,Inactive
20,01/10/2019,375.24,167513.0,Yes,61,432.45,599.29,East Gate,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,14/10/2019,451.48,269379.0,Yes,58,605.92,762.26,Cork,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
20,14/10/2019,100.0,270113.0,Yes,46,115.26,157.22,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,21/10/2019,109.98,56422.5,Yes,66,140.5,235.86,Dublin,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,29/10/2019,85.09,52076.0,No,69,113.71,172.83,Cork,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
20,29/10/2019,282.49,55125.0,Yes,70,642.0,785.0,Dublin,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,29/10/2019,134.76,146566.5,No,69,354.09,471.38,Dublin,Option 1 - 5 year increase,N,N,Y,N,N,Active
20,29/10/2019,265.1,82687.5,Yes,55,276.54,405.75,East Gate,Option 3a - Reduce Premium and Benefits,N,Y,Y,N,N,Inactive
20,29/10/2019,195.45,78182.0,No,72,597.82,735.14,Cork,Option 1 - 5 year increase,N,N,N,Y,N,Active
20,11/11/2019,134.76,235831.5,No,63,203.42,355.99,Roscommon,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,11/11/2019,151.62,168448.5,No,60,174.51,397.64,Galway,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,11/11/2019,302.98,343804.0,Yes,50,608.07,732.02,Fermoy,Option 1a - Other Premium Increase,N,N,N,N,Y,Inactive
20,11/11/2019,1955.88,359171.0,Yes,55,4027.22,4506.99,Moynalty,Option 1a - Other Premium Increase,Y,N,N,N,Y,Inactive
20,12/11/2019,80.0,87500.0,Yes,54,194.45,257.87,East Gate,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
20,18/11/2019,168.21,167692.0,Yes,51,452.37,492.42,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,18/11/2019,273.83,336897.0,Yes,58,582.75,738.16,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Active
20,19/11/2019,340.95,77291.5,Yes,66,390.54,520.68,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Active
20,01/11/2019,263.73,217442.0,Yes,57,492.56,558.36,Galway,Option 1a - Other Premium Increase,N,N,N,N,Y,Inactive
20,12/11/2019,213.21,121551.0,Yes,57,403.92,423.47,Fermoy,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
20,12/11/2019,125.59,269521.0,Yes,48,194.25,272.93,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Active
20,18/11/2019,81.45,112964.5,Yes,39,96.71,130.1,Tralee,Option 1 - 5 year increase,N,N,Y,N,N,Active
20,25/11/2019,357.69,294241.0,Yes,59,679.94,839.15,Moynalty,Option 1 - 5 year increase,Y,N,N,N,Y,Inactive
20,25/11/2019,232.26,182126.0,Yes,59,348.6,487.8,East Gate,Lapsed Immediately,N,N,N,N,Y,Inactive
20,26/11/2019,103.32,59530.0,Yes,63,139.55,193.92,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Active
20,26/11/2019,133.68,103416.0,Yes,73,169.93,268.63,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,09/12/2019,88.65,73873.0,Yes,49,130.62,164.95,Galway,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
20,09/12/2019,86.79,182326.0,Yes,52,174.54,225.08,Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
20,09/12/2019,140.4,127629.0,Yes,59,264.37,341.62,Moynalty,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,09/12/2019,96.03,77970.0,Yes,58,227.63,251.96,Dublin,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,10/12/2019,338.73,263971.5,Yes,54,542.76,687.68,Combine,Option 1 - 5 year increase,N,Y,Y,N,N,Inactive
20,10/12/2019,72.93,75969.5,Yes,49,97.73,146.85,East Gate,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,16/12/2019,200.0,89794.0,No,77,226.71,396.92,Cork,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,16/12/2019,505.41,279217.0,Yes,58,913.4,1035.41,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,17/12/2019,160.42,263971.5,Yes,52,303.47,366.4,Combine,Option 1 - 5 year increase,N,Y,Y,N,N,Inactive
20,17/12/2019,156.0,132506.0,Yes,56,270.44,357.22,Galway,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,17/12/2019,104.91,196489.0,Yes,53,249.86,276.57,Cork,Option 1 - 5 year increase,Y,N,N,N,Y,Active
20,20/12/2019,93.08,131996.0,Yes,43,140.77,214.19,Galway South,Option 1 - 5 year increase,N,Y,N,N,Y,Inactive
20,20/12/2019,166.23,263971.5,No,61,515.24,652.54,Fermoy,Lapsed Immediately,N,N,Y,N,N,Inactive
20,02/03/2020,165.38,247164.0,Yes,48,167.29,240.72,Dublin,Option 2 - 10 year increase,N,N,N,N,Y,Inactive
20,23/12/2019,335.02,51708.0,Yes,76,701.12,862.25,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Active
20,23/12/2019,105.69,65000.0,Yes,54,202.97,227.75,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,30/12/2019,29.9,33331.0,Yes,47,45.16,50.89,East Gate,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Inactive
20,23/12/2019,81.04,32248.0,No,68,220.27,300.86,Dublin,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,30/12/2019,368.45,421123.0,Yes,46,536.25,750.76,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,10/01/2020,84.24,33691.5,Yes,54,171.98,220.61,East Gate,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,20/01/2020,80.41,26802.0,No,79,227.28,270.19,Cork,Option 1 - 5 year increase,N,N,Y,N,N,Active
20,20/01/2020,125.72,72390.5,Yes,60,188.66,243.02,Galway South,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,27/01/2020,337.28,705242.0,Yes,50,714.83,834.48,Cork,Lapsed Immediately,N,N,N,N,Y,Inactive
20,27/01/2020,50.0,130660.0,Yes,64,120.58,125.35,Moynalty,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,27/01/2020,134.76,168448.5,No,66,472.33,591.05,Moynalty,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Inactive
20,28/01/2020,370.44,456388.5,Yes,46,500.1,699.37,Cork,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
20,27/01/2020,220.5,284964.0,Yes,53,258.65,365.44,Galway South,Option 4 - Cover allowed to expire,N,N,N,N,Y,Inactive
20,27/01/2020,160.82,63328.0,No,63,279.07,345.35,East Gate,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,27/01/2020,223.36,29750.0,Yes,68,371.16,438.85,Galway,Option 1a - Other Premium Increase,N,N,N,N,Y,Inactive
20,28/01/2020,218.25,156539.5,Yes,57,439.46,513.38,East Gate,Option 1 - 5 year increase,Y,N,N,N,Y,Inactive
20,03/02/2020,169.63,262782.0,Yes,44,322.21,362.74,Cork,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
20,10/02/2020,97.73,52939.0,Yes,52,126.35,184.52,Galway,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,10/02/2020,174.23,539037.0,Yes,52,425.97,498.93,Fermoy,Option 1 - 5 year increase,N,Y,N,N,Y,Inactive
20,10/02/2020,425.43,103413.5,Yes,62,730.49,858.24,Moynalty,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,17/02/2020,268.03,243101.0,Yes,52,323.34,450.62,Galway,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,17/02/2020,141.5,92390.0,No,67,421.86,520.07,Galway,Lapsed Immediately,N,N,N,N,Y,Inactive
20,17/02/2020,1021.03,864241.5,Yes,54,2287.25,2858.9,Fermoy,Option 1 - 5 year increase,Y,N,Y,N,N,Inactive
20,18/02/2020,226.09,144780.0,Yes,63,325.26,419.66,Cork,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,21/02/2020,292.62,14534.5,No,89,597.5,662.0,Galway South,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,21/02/2020,70.0,24000.0,No,77,167.29,196.37,Galway,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
20,20/02/2020,89.34,132380.5,Yes,49,152.28,199.02,Combine,Option 1 - 5 year increase,N,Y,N,N,Y,Inactive
20,10/02/2020,258.12,193909.0,Yes,60,685.27,808.27,Galway,Lapsed Immediately,N,Y,N,N,Y,Inactive
20,24/02/2020,117.92,263231.0,No,58,171.33,256.2,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Active
20,24/02/2020,122.89,183750.0,Yes,52,159.13,233.52,Combine,Option 1 - 5 year increase,N,Y,Y,N,N,Inactive
20,25/02/2020,87.1,38022.5,No,54,121.44,150.04,Roscommon,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,17/02/2020,227.57,192937.5,Yes,45,250.46,350.1,Cork,Option 3a - Reduce Premium and Benefits,Y,N,N,N,Y,Active
20,25/02/2020,49.0,40000.0,Yes,53,100.51,108.14,Galway South,Option 4 - Cover allowed to expire,Y,N,N,N,Y,Inactive
20,25/02/2020,72.59,98244.5,Yes,49,179.41,202.29,Cork,Option 1 - 5 year increase,N,N,Y,N,N,Active
20,25/02/2020,166.48,268019.0,Yes,53,349.57,454.47,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,28/02/2020,268.03,829583.0,Yes,51,374.82,558.36,Cork,Option 1 - 5 year increase,Y,N,N,N,Y,Active
20,09/03/2020,239.18,268628.0,Yes,51,401.28,545.25,Galway,Option 1 - 5 year increase,Y,N,N,N,Y,Inactive
20,09/03/2020,334.27,627741.5,Yes,55,505.89,621.25,East Gate,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,09/03/2020,204.2,140711.0,Yes,65,471.19,609.45,Fermoy,Lapsed Immediately,N,Y,N,N,Y,Inactive
20,09/03/2020,84.43,140711.0,Yes,44,126.4,176.95,Roscommon,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,23/03/2020,325.79,480288.0,Yes,53,516.47,746.25,South Dublin,Lapsed Immediately,N,N,N,N,Y,Active
20,10/03/2020,211.07,309563.0,Yes,54,356.01,448.51,East Gate,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,10/03/2020,335.75,41344.0,Yes,63,563.62,699.24,Cork,Option 1 - 5 year increase,N,N,Y,N,N,Active
20,10/03/2020,164.0,56695.0,Yes,55,255.55,281.3,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,10/03/2020,134.76,252674.5,Yes,49,191.98,261.6,South Dublin,Option 1 - 5 year increase,Y,N,Y,N,N,Inactive
20,16/03/2020,73.7,36750.0,Yes,48,134.74,159.54,Galway South,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,20/03/2020,210.0,342040.0,Yes,51,244.34,435.99,East Gate,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,23/03/2020,154.79,220500.0,Yes,55,496.17,520.0,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Active
20,30/03/2020,252.22,124101.0,Yes,65,439.11,572.59,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,27/05/2019,468.1,442550.5,No,69,1032.44,1422.32,South Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Active
20,30/03/2020,134.01,32816.0,Yes,65,175.98,268.96,Roscommon,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,30/03/2020,246.15,263968.0,Yes,54,501.69,566.52,Tralee,Lapsed Immediately,N,N,N,N,Y,Inactive
20,01/04/2020,319.73,206827.0,Yes,54,459.9,575.25,Combine,Option 1 - 5 year increase,N,N,N,N,Y,Active
20,30/03/2020,359.31,433700.0,Yes,54,1001.88,1104.38,Dublin,Option 4 - Cover allowed to expire,N,N,N,N,Y,Inactive
20,09/03/2020,92.87,140711.0,Yes,47,102.41,136.27,Tralee,Option 1 - 5 year increase,N,Y,N,N,Y,Inactive
20,27/04/2020,120.35,89334.0,Yes,57,297.73,303.44,Dublin,Option 1a - Other Premium Increase,N,N,N,N,Y,Active
20,27/04/2020,100.0,100000.0,Yes,53,183.92,221.11,Galway,Lapsed Immediately,N,N,N,N,Y,Inactive
20,14/04/2020,159.2,66662.0,Yes,70,259.33,325.61,Galway South,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,14/04/2020,242.37,237572.5,Yes,51,562.74,631.38,Galway,Option 1 - 5 year increase,N,Y,N,N,Y,Inactive
20,30/04/2020,159.0,165000.0,Yes,56,227.66,276.3,Moynalty,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,20/04/2020,124.09,165463.0,Yes,59,314.81,343.43,South Dublin,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
20,20/04/2020,85.19,12570.5,No,88,92.82,112.86,East Gate,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,20/04/2020,242.55,320553.0,Yes,53,494.26,573.41,Galway,Option 4 - Cover allowed to expire,Y,N,N,N,Y,Inactive
20,27/04/2020,60.78,88109.0,Yes,48,102.75,138.99,Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Inactive
20,06/04/2020,36.75,189000.0,No,47,46.29,71.57,Galway,Option 1 - 5 year increase,Y,N,N,N,Y,Active
20,15/04/2020,81.45,63814.5,Yes,56,239.77,258.84,Galway,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,27/04/2020,270.28,57555.0,Yes,74,407.58,519.14,Galway South,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
20,27/04/2020,203.74,347287.5,Yes,55,291.47,409.23,East Gate,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,27/04/2020,162.9,439802.0,Yes,45,296.4,335.52,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,28/04/2020,119.26,132925.0,Yes,42,133.5,155.5,Tralee,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,28/04/2020,63.82,67380.5,Yes,51,84.81,100.07,Galway,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,28/04/2020,267.36,182326.0,Yes,54,271.18,384.64,Galway South,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,08/05/2020,221.62,192070.0,Yes,51,594.0,669.0,Dublin,Option 3a - Reduce Premium and Benefits,N,N,N,N,Y,Inactive
20,18/05/2020,134.76,168448.5,Yes,46,243.48,391.76,Galway South,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,20/05/2020,428.4,552102.0,Yes,52,1139.57,1291.14,Moynalty,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,18/05/2020,175.82,60775.0,No,74,508.0,618.5,Roscommon,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,18/05/2020,191.45,286366.5,Yes,56,370.72,570.01,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,25/05/2020,244.16,67889.0,Yes,62,419.61,469.19,Fermoy,Option 1 - 5 year increase,Y,N,N,N,Y,Active
20,25/05/2020,91.23,192530.0,Yes,51,289.58,329.64,Moynalty,Lapsed Immediately,N,N,N,N,Y,Inactive
20,26/05/2020,151.87,168448.5,Yes,51,399.8,458.45,East Gate,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,26/05/2020,196.88,211177.0,Yes,45,315.12,371.39,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Active
20,29/05/2020,172.04,25233.5,No,77,342.75,394.71,Fermoy,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,26/05/2020,149.21,673802.0,No,55,385.7,476.29,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Active
20,29/05/2020,100.0,150000.0,Yes,57,283.09,331.74,Galway,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
20,08/06/2020,474.73,281420.0,Yes,68,707.34,988.55,East Gate,Lapsed Immediately,N,Y,N,N,Y,Inactive
20,08/06/2020,80.0,130295.0,Yes,45,114.34,159.17,Galway,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,09/06/2020,465.39,581749.0,Yes,57,617.92,963.96,Galway,Option 4 - Cover allowed to expire,Y,N,N,N,Y,Inactive
20,09/06/2020,80.0,75000.0,Yes,55,89.54,144.86,Galway South,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,11/06/2020,134.7,89793.0,Yes,51,264.39,293.96,Fermoy,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,09/06/2020,93.71,113755.5,Yes,62,110.88,149.98,Cork,Lapsed Immediately,N,N,Y,N,N,Active
20,15/06/2020,135.94,127628.0,No,65,404.85,509.74,Galway,Option 1 - 5 year increase,Y,N,Y,N,N,Active
20,19/06/2020,254.59,320854.0,Yes,55,645.52,720.84,Dublin,Option 3a - Reduce Premium and Benefits,N,N,N,N,Y,Inactive
20,19/06/2020,670.53,773905.5,Yes,49,1250.0,1451.11,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,22/06/2020,168.44,156489.0,Yes,54,366.79,397.3,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,30/06/2020,107.21,185298.0,Yes,54,204.49,249.31,Galway South,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,29/06/2020,3919.04,206827.5,Yes,60,5408.83,6796.0,Fermoy,Option 4 - Cover allowed to expire,N,N,Y,N,N,Inactive
20,29/06/2020,282.2,151317.5,Yes,51,764.64,830.9,Dublin,Lapsed Immediately,N,N,N,N,Y,Inactive
20,29/06/2020,3564.7,517068.0,Yes,64,6742.97,9396.58,Cork,Option 1 - 5 year increase,N,N,Y,N,N,Active
20,29/06/2020,120.31,69812.0,Yes,54,188.97,213.77,Dublin,Lapsed Immediately,N,N,N,N,Y,Inactive
20,29/06/2020,221.62,157350.5,Yes,47,296.0,464.76,Galway,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,29/06/2020,59.88,202139.5,Yes,43,128.55,133.33,East Gate,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Inactive
20,30/06/2020,73.88,73873.0,No,63,173.06,232.67,Galway,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,29/06/2020,35.0,26152.0,Yes,53,61.71,78.88,Dublin,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,30/06/2020,150.44,216678.0,Yes,56,451.77,490.87,Fermoy,Option 3a - Reduce Premium and Benefits,N,N,N,N,Y,Inactive
20,30/06/2020,112.06,71027.5,Yes,61,133.05,186.45,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,06/07/2020,156.51,103416.0,Yes,53,349.14,389.19,East Gate,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,20/07/2020,200.18,118338.0,Yes,50,320.33,404.25,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Active
20,14/07/2020,291.04,726843.0,Yes,45,405.46,533.22,East Gate,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,22/07/2020,115.76,536039.0,Yes,55,207.31,279.79,Galway,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
20,20/07/2020,423.51,355747.0,Yes,52,495.98,701.89,Dublin,Option 1a - Other Premium Increase,N,N,N,N,Y,Inactive
20,20/07/2020,240.14,283776.0,Yes,55,695.9,771.72,Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
20,20/07/2020,89.59,235831.0,Yes,46,186.87,218.81,East Gate,Option 3 - Maintain current premium and reduce benefits,Y,N,N,N,Y,Inactive
20,20/07/2020,120.61,241184.0,Yes,47,229.33,285.11,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,21/07/2020,63.82,123768.0,No,52,92.44,139.17,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Active
20,27/07/2020,134.76,165433.5,Yes,53,176.73,232.04,Galway South,Option 1 - 5 year increase,N,Y,Y,N,N,Inactive
20,27/07/2020,70.0,139783.5,Yes,52,157.75,256.92,Galway,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,27/07/2020,295.81,124098.0,Yes,59,606.64,732.49,Galway,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,27/07/2020,114.61,108175.0,Yes,53,221.42,247.17,Dublin,Option 1a - Other Premium Increase,N,N,N,N,Y,Inactive
20,27/07/2020,149.51,155121.5,Yes,59,210.54,278.25,Galway,Option 1a - Other Premium Increase,N,N,N,N,Y,Inactive
20,27/07/2020,70.0,100000.0,Yes,55,138.67,173.97,Tralee,Lapsed Immediately,N,N,N,N,Y,Inactive
20,28/07/2020,107.21,134010.0,Yes,57,152.99,232.14,Galway South,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,31/07/2020,250.0,310240.0,Yes,52,291.96,402.55,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,28/07/2020,249.17,161039.0,Yes,60,518.05,615.3,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,04/08/2020,119.73,207895.0,Yes,60,331.44,444.92,Galway,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,04/08/2020,80.0,80000.0,Yes,55,95.26,143.91,Cork,Lapsed Immediately,N,N,N,N,Y,Inactive
20,10/08/2020,382.88,382885.0,Yes,45,474.41,901.5,Tralee,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
20,10/08/2020,955.0,125067.0,Yes,57,2434.0,2729.0,Cork,Option 4 - Cover allowed to expire,N,N,N,N,Y,Active
20,10/08/2020,174.2,125396.0,Yes,58,340.13,430.71,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,11/08/2020,271.51,336897.0,Yes,53,349.7,559.46,Fermoy,Lapsed Immediately,N,N,N,N,Y,Inactive
20,11/08/2020,328.6,188549.5,Yes,53,473.53,564.1,Dublin,Option 1 - 5 year increase,N,N,Y,N,N,Active
20,21/08/2020,193.74,175804.0,Yes,62,496.96,611.87,Combine,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,11/08/2020,200.0,185683.5,No,49,339.22,426.95,East Gate,Option 1 - 5 year increase,Y,N,N,N,Y,Active
20,14/08/2020,115.49,47005.0,Yes,73,249.0,308.12,Galway South,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,17/08/2020,234.05,231525.0,Yes,54,295.07,382.8,Galway,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,17/08/2020,160.99,160000.0,Yes,56,180.07,263.03,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,21/08/2020,112.57,41365.5,Yes,75,149.77,225.11,East Gate,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,21/08/2020,295.5,231525.0,Yes,61,760.78,875.18,East Gate,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,24/08/2020,335.02,505349.5,Yes,62,683.97,933.76,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Active
20,17/08/2020,163.74,95721.0,Yes,52,323.95,383.55,Galway,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,24/08/2020,70.36,52766.0,Yes,54,97.07,145.71,East Gate,Option 4 - Cover allowed to expire,N,N,Y,N,N,Inactive
20,24/08/2020,297.8,251398.0,Yes,63,482.77,683.0,Moynalty,Option 1 - 5 year increase,Y,N,N,N,Y,Inactive
20,17/08/2020,171.84,77175.0,Yes,63,194.73,304.39,Moynalty,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
20,24/08/2020,81.45,127629.0,Yes,49,268.37,282.68,Galway,Lapsed Immediately,N,N,N,N,Y,Inactive
20,31/08/2020,172.29,229732.0,Yes,49,202.81,350.62,East Gate,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,24/08/2020,127.63,63814.0,Yes,61,184.85,280.69,East Gate,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,24/08/2020,225.1,102103.0,Yes,60,326.18,387.2,Galway,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,25/08/2020,165.93,124300.0,Yes,52,196.45,266.07,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Active
20,25/08/2020,62.87,85791.5,Yes,52,184.94,197.35,Tralee,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Inactive
20,25/08/2020,51.72,108136.5,Yes,42,89.87,111.34,Tralee,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
20,25/08/2020,70.36,286502.5,No,45,93.25,123.77,Galway,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,25/08/2020,345.33,312630.0,Yes,58,719.06,793.44,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,04/09/2020,350.65,774873.0,Yes,51,716.74,868.33,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,04/09/2020,143.64,155628.0,Yes,61,174.16,249.5,East Gate,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,07/09/2020,147.42,160812.0,Yes,56,566.99,586.07,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
20,30/09/2020,63.82,57432.5,Yes,45,124.86,159.2,Fermoy,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Inactive
20,15/09/2020,285.0,35000.0,No,80,346.02,483.8,Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Inactive
20,08/09/2020,217.32,102378.0,Yes,61,579.66,650.7,Tralee,Lapsed Immediately,N,N,Y,N,N,Active
